zone_id,direction,zone_high,zone_low,zone_creation_time,frozen_atr,displacement_atr,bos_swing_level,fvg_present,session,year,ob_candle_time,ob_candle_open,ob_candle_high,ob_candle_low,ob_candle_close,ob_candle_index,impulse_start_time,impulse_end_time,impulse_start_index,impulse_end_index,impulse_extreme,segment_id,touched,touch_time,bars_to_touch,success,bars_to_success,baseline_count,baseline_successes,baseline_success_rate,under_matched
702,bullish,1209.322000,1208.644500,2017-07-11 15:30:00,1.648571,5.043458,1212.608000,True,ny_overlap,2017,2017-07-11 14:45:00,1209.178000,1209.322000,1208.644500,1208.801500,35991,2017-07-11 15:00:00,2017-07-11 15:30:00,35992,35993,1216.959000,394,True,2018-08-02 19:00:00,25117,False,,5,2,0.400000,False
703,bearish,1219.300500,1218.680000,2017-07-12 10:45:00,0.773143,3.177938,1217.651500,True,london,2017,2017-07-12 09:15:00,1218.970000,1219.300500,1218.680000,1219.270500,36061,2017-07-12 09:30:00,2017-07-12 10:45:00,36062,36066,1216.843500,395,True,2017-07-12 12:30:00,8,False,,5,2,0.400000,False
704,bullish,1216.840000,1214.681500,2017-07-12 12:45:00,1.478821,4.556669,1219.638500,False,ny_overlap,2017,2017-07-12 12:15:00,1216.618500,1216.840000,1214.681500,1215.530000,36073,2017-07-12 12:30:00,2017-07-12 12:45:00,36074,36074,1221.420000,395,True,2017-07-13 14:00:00,98,True,2,5,2,0.400000,False
705,bullish,1231.586500,1230.986500,2017-07-17 11:30:00,0.742893,2.537378,1232.385000,False,london,2017,2017-07-17 10:45:00,1231.377000,1231.586500,1230.986500,1231.001500,36343,2017-07-17 11:00:00,2017-07-17 11:30:00,36344,36345,1232.871500,398,True,2018-07-17 13:15:00,23638,True,3,2,2,1.000000,True
706,bullish,1238.120500,1237.571500,2017-07-18 05:45:00,0.587821,2.304271,1238.337000,False,asian,2017,2017-07-18 05:00:00,1237.913500,1238.120500,1237.571500,1237.667000,36412,2017-07-18 05:15:00,2017-07-18 05:45:00,36413,36414,1238.926000,399,True,2017-07-18 05:45:00,1,False,,5,4,0.800000,False
707,bullish,1237.735000,1236.479000,2017-07-18 12:15:00,0.945429,3.503702,1238.926000,False,ny_overlap,2017,2017-07-18 11:15:00,1237.730000,1237.735000,1236.479000,1236.529000,36437,2017-07-18 11:30:00,2017-07-18 12:15:00,36438,36440,1239.791500,399,True,2017-07-19 07:45:00,75,True,3,4,1,0.250000,True
708,bullish,1242.468000,1241.848000,2017-07-18 19:00:00,0.953714,2.923307,1244.346500,True,off_session,2017,2017-07-18 17:45:00,1242.248500,1242.468000,1241.848000,1242.076500,36463,2017-07-18 18:00:00,2017-07-18 19:00:00,36464,36467,1244.636000,399,True,2017-07-18 19:30:00,3,False,,5,5,1.000000,False
709,bearish,1241.412000,1240.836000,2017-07-19 05:45:00,0.546464,3.976472,1240.706500,False,asian,2017,2017-07-19 05:15:00,1241.119500,1241.412000,1240.836000,1241.143500,36505,2017-07-19 05:30:00,2017-07-19 05:45:00,36506,36506,1239.239000,400,True,2017-07-19 06:00:00,2,True,1,5,5,1.000000,False
710,bullish,1242.455500,1241.285000,2017-07-19 13:00:00,0.964393,2.927230,1243.538500,False,ny_overlap,2017,2017-07-19 12:15:00,1242.098500,1242.455500,1241.285000,1241.859500,36533,2017-07-19 12:30:00,2017-07-19 13:00:00,36534,36535,1244.108000,400,True,2017-07-19 13:00:00,1,True,2,5,1,0.200000,False
711,bearish,1240.104000,1239.011000,2017-07-20 07:45:00,0.763321,4.540027,1237.636000,False,london,2017,2017-07-20 06:45:00,1239.025000,1240.104000,1239.011000,1239.700500,36603,2017-07-20 07:00:00,2017-07-20 07:45:00,36604,36606,1236.638500,401,True,2017-07-20 12:15:00,19,False,,5,5,1.000000,False
712,bearish,1238.019000,1237.313000,2017-07-20 11:15:00,0.704393,2.293464,1236.638500,False,london,2017,2017-07-20 10:15:00,1237.343000,1238.019000,1237.313000,1237.893000,36617,2017-07-20 10:30:00,2017-07-20 11:15:00,36618,36620,1236.403500,401,True,2017-07-20 11:45:00,3,False,,5,5,1.000000,False
713,bullish,1237.644500,1236.891500,2017-07-20 13:00:00,1.202464,3.616739,1240.104000,False,ny_overlap,2017,2017-07-20 12:00:00,1237.555500,1237.644500,1236.891500,1237.495000,36624,2017-07-20 12:15:00,2017-07-20 13:00:00,36625,36627,1241.240500,401,True,2017-07-20 14:00:00,5,True,1,4,1,0.250000,True
714,bullish,1245.587000,1245.105500,2017-07-21 06:00:00,0.540036,2.522981,1245.945000,True,asian,2017,2017-07-21 05:00:00,1245.381500,1245.587000,1245.105500,1245.191500,36688,2017-07-21 05:15:00,2017-07-21 06:00:00,36689,36691,1246.468000,402,True,2017-07-26 05:30:00,275,True,11,5,4,0.800000,False
715,bullish,1251.984500,1250.805000,2017-07-21 16:30:00,1.110071,2.000772,1252.249500,True,ny_overlap,2017,2017-07-21 15:15:00,1251.635500,1251.984500,1250.805000,1250.826500,36729,2017-07-21 15:30:00,2017-07-21 16:30:00,36730,36733,1253.026000,402,True,2017-07-25 08:00:00,151,True,3,5,1,0.200000,False
716,bullish,1256.700000,1256.096000,2017-07-24 12:45:00,1.096786,2.124389,1257.980000,True,ny_overlap,2017,2017-07-24 11:45:00,1256.401500,1256.700000,1256.096000,1256.114500,36807,2017-07-24 12:00:00,2017-07-24 12:45:00,36808,36810,1258.426000,403,True,2017-07-24 13:15:00,3,False,,5,1,0.200000,False
717,bullish,1262.910500,1261.413500,2017-07-27 12:45:00,1.218857,3.217358,1264.970000,True,ny_overlap,2017,2017-07-27 11:45:00,1262.625000,1262.910500,1261.413500,1261.558500,37083,2017-07-27 12:00:00,2017-07-27 12:45:00,37084,37086,1265.335000,406,True,2017-07-27 13:00:00,2,False,,4,1,0.250000,True
718,bearish,1263.573500,1261.803000,2017-07-27 14:30:00,1.775929,2.743354,1261.029000,False,ny_overlap,2017,2017-07-27 13:45:00,1262.024500,1263.573500,1261.803000,1263.430000,37091,2017-07-27 14:00:00,2017-07-27 14:30:00,37092,37093,1258.701500,406,True,2017-07-27 17:45:00,14,True,8,5,2,0.400000,False
719,bullish,1259.179000,1258.238000,2017-07-28 12:15:00,0.946071,3.077992,1260.590500,True,ny_overlap,2017,2017-07-28 11:15:00,1258.889500,1259.179000,1258.238000,1258.555000,37173,2017-07-28 11:30:00,2017-07-28 12:15:00,37174,37176,1261.150000,407,True,2017-08-02 23:00:00,316,True,1,4,1,0.250000,True
720,bullish,1269.038500,1268.686500,2017-07-28 19:00:00,0.906714,2.475973,1270.475500,True,off_session,2017,2017-07-28 18:00:00,1268.929000,1269.038500,1268.686500,1268.909500,37200,2017-07-28 18:15:00,2017-07-28 19:00:00,37201,37203,1270.931500,407,True,2017-07-28 20:45:00,8,False,,5,5,1.000000,False
721,bearish,1268.874500,1267.690500,2017-07-31 07:15:00,0.930464,3.045791,1267.170500,False,london,2017,2017-07-31 06:15:00,1268.071500,1268.874500,1267.690500,1268.860000,37245,2017-07-31 06:30:00,2017-07-31 07:15:00,37246,37248,1266.040500,408,True,2017-07-31 10:00:00,12,False,,5,2,0.400000,False
722,bullish,1267.986500,1267.266500,2017-07-31 18:45:00,0.861321,3.157358,1269.888500,True,off_session,2017,2017-07-31 17:45:00,1267.805000,1267.986500,1267.266500,1267.447000,37291,2017-07-31 18:00:00,2017-07-31 18:45:00,37292,37294,1269.986000,408,True,2017-07-31 23:15:00,15,True,10,1,0,0.000000,True
723,bullish,1267.886500,1266.194500,2017-08-01 14:00:00,1.548500,3.888925,1270.828500,True,ny_overlap,2017,2017-08-01 13:00:00,1267.514000,1267.886500,1266.194500,1266.710500,37364,2017-08-01 13:15:00,2017-08-01 14:00:00,37365,37367,1272.216500,409,True,2017-08-01 23:15:00,34,False,,5,5,1.000000,False
724,bullish,1268.573000,1265.175000,2017-08-02 12:45:00,1.112429,2.767818,1267.832000,False,ny_overlap,2017,2017-08-02 12:15:00,1267.255000,1268.573000,1265.175000,1266.430000,37453,2017-08-02 12:30:00,2017-08-02 12:45:00,37454,37454,1268.254000,410,True,2017-08-02 12:45:00,1,True,3,5,1,0.200000,False
725,bearish,1267.504000,1266.866000,2017-08-02 13:00:00,1.256607,3.620065,1264.241000,False,ny_overlap,2017,2017-08-02 12:00:00,1267.138000,1267.504000,1266.866000,1267.255000,37452,2017-08-02 12:15:00,2017-08-02 13:00:00,37453,37455,1262.955000,410,True,2017-08-02 13:00:00,1,False,,5,5,1.000000,False
726,bearish,1262.776000,1261.874500,2017-08-03 07:30:00,0.792357,3.113495,1261.715000,False,london,2017,2017-08-03 07:00:00,1262.057000,1262.776000,1261.874500,1262.580000,37524,2017-08-03 07:15:00,2017-08-03 07:30:00,37525,37525,1260.309000,411,True,2017-08-03 07:30:00,1,True,2,5,2,0.400000,False
727,bullish,1263.060000,1261.945000,2017-08-03 11:30:00,0.940071,2.244510,1263.399000,False,london,2017,2017-08-03 10:45:00,1262.975000,1263.060000,1261.945000,1262.190000,37539,2017-08-03 11:00:00,2017-08-03 11:30:00,37540,37541,1264.055000,411,True,2017-08-04 12:30:00,97,False,,2,2,1.000000,True
728,bullish,1268.266500,1267.795000,2017-08-03 19:45:00,1.070250,2.915674,1269.803000,False,off_session,2017,2017-08-03 19:15:00,1268.095000,1268.266500,1267.795000,1267.895000,37573,2017-08-03 19:30:00,2017-08-03 19:45:00,37574,37574,1270.915500,411,True,2017-08-03 20:00:00,2,False,,5,5,1.000000,False
729,bearish,1269.609500,1267.730000,2017-08-04 12:45:00,1.308571,6.724509,1267.332000,False,ny_overlap,2017,2017-08-04 12:15:00,1268.036500,1269.609500,1267.730000,1268.194000,37637,2017-08-04 12:30:00,2017-08-04 12:45:00,37638,37638,1260.810000,412,True,2017-08-09 07:00:00,254,False,,5,4,0.800000,False
730,bullish,1257.370000,1256.397000,2017-08-07 14:00:00,1.127929,2.112722,1258.660000,True,ny_overlap,2017,2017-08-07 13:15:00,1257.115000,1257.370000,1256.397000,1256.495000,37733,2017-08-07 13:30:00,2017-08-07 14:00:00,37734,37735,1258.780000,413,True,2017-08-07 14:00:00,1,True,1,5,1,0.200000,False
731,bullish,1260.483500,1260.060000,2017-08-08 08:30:00,0.628857,2.040209,1261.006500,True,london,2017,2017-08-08 07:45:00,1260.290000,1260.483500,1260.060000,1260.285000,37803,2017-08-08 08:00:00,2017-08-08 08:30:00,37804,37805,1261.343000,414,True,2017-08-08 14:00:00,23,False,,2,2,1.000000,True
732,bearish,1263.527000,1262.515000,2017-08-08 14:15:00,1.326179,3.760429,1259.311500,False,ny_overlap,2017,2017-08-08 13:30:00,1262.546000,1263.527000,1262.515000,1263.117000,37826,2017-08-08 13:45:00,2017-08-08 14:15:00,37827,37828,1258.540000,414,True,2017-08-08 19:45:00,23,True,1,5,0,0.000000,False
733,bullish,1266.155000,1265.405000,2017-08-09 07:15:00,0.761571,4.640405,1267.274500,True,london,2017,2017-08-09 06:15:00,1265.602000,1266.155000,1265.405000,1265.550000,37889,2017-08-09 06:30:00,2017-08-09 07:15:00,37890,37892,1268.939000,415,True,2017-10-06 12:30:00,3870,True,8,0,0,,True
734,bullish,1268.072000,1266.845000,2017-08-09 12:00:00,0.968214,3.335006,1269.215000,True,ny_overlap,2017,2017-08-09 10:45:00,1267.513500,1268.072000,1266.845000,1267.078500,37907,2017-08-09 11:00:00,2017-08-09 12:00:00,37908,37911,1270.074000,415,True,2017-08-15 12:30:00,371,True,4,4,1,0.250000,True
735,bullish,1274.242000,1273.201500,2017-08-09 18:45:00,1.373571,3.464691,1276.288500,True,off_session,2017,2017-08-09 17:30:00,1273.585000,1274.242000,1273.201500,1273.410000,37934,2017-08-09 17:45:00,2017-08-09 18:45:00,37935,37938,1277.960500,415,True,2017-08-15 01:00:00,298,True,1,5,5,1.000000,False
736,bullish,1279.397000,1278.690000,2017-08-10 11:00:00,0.939107,2.845256,1280.573500,True,london,2017,2017-08-10 10:00:00,1279.196000,1279.397000,1278.690000,1278.991500,37996,2017-08-10 10:15:00,2017-08-10 11:00:00,37997,37999,1281.362000,416,True,2017-08-14 11:00:00,185,True,2,2,2,1.000000,True
737,bullish,1287.846500,1285.439500,2017-08-11 12:45:00,1.356679,4.964698,1289.021500,False,ny_overlap,2017,2017-08-11 12:15:00,1287.600000,1287.846500,1285.439500,1287.196000,38097,2017-08-11 12:30:00,2017-08-11 12:45:00,38098,38098,1292.175000,417,True,2017-08-11 12:45:00,1,False,,5,2,0.400000,False
738,bearish,1292.175000,1287.346000,2017-08-11 13:00:00,1.797357,4.857688,1284.056000,False,ny_overlap,2017,2017-08-11 12:30:00,1287.346000,1292.175000,1287.346000,1289.920000,38098,2017-08-11 12:45:00,2017-08-11 13:00:00,38099,38099,1283.444000,417,True,2017-08-11 13:45:00,4,False,,5,4,0.800000,False
739,bearish,1287.445000,1287.017000,2017-08-14 05:45:00,0.866464,2.296690,1285.535000,False,asian,2017,2017-08-14 05:15:00,1287.130000,1287.445000,1287.017000,1287.331500,38161,2017-08-14 05:30:00,2017-08-14 05:45:00,38162,38162,1285.455000,418,True,2017-08-14 06:45:00,5,True,2,5,4,0.800000,False
740,bearish,1275.345500,1275.015000,2017-08-15 06:00:00,0.674143,3.756622,1273.066000,True,asian,2017,2017-08-15 05:00:00,1275.015000,1275.345500,1275.015000,1275.250000,38252,2017-08-15 05:15:00,2017-08-15 06:00:00,38253,38255,1272.813000,419,True,2017-08-15 06:30:00,3,True,2,5,5,1.000000,False
741,bearish,1274.786500,1274.075000,2017-08-15 12:15:00,0.877143,4.522068,1272.813000,True,ny_overlap,2017,2017-08-15 10:45:00,1274.266500,1274.786500,1274.075000,1274.701000,38275,2017-08-15 11:00:00,2017-08-15 12:15:00,38276,38280,1270.820000,419,True,2017-08-15 15:45:00,15,True,2,5,5,1.000000,False
742,bearish,1273.126500,1272.610500,2017-08-16 06:30:00,0.602429,4.805549,1271.316500,True,asian,2017,2017-08-16 05:45:00,1272.946500,1273.126500,1272.610500,1273.044000,38347,2017-08-16 06:00:00,2017-08-16 06:30:00,38348,38349,1270.231500,420,True,2017-08-16 12:30:00,25,True,1,5,1,0.200000,False
743,bearish,1273.096500,1271.339000,2017-08-16 13:15:00,1.113929,4.704521,1269.395500,True,ny_overlap,2017,2017-08-16 12:30:00,1271.388500,1273.096500,1271.339000,1272.236500,38374,2017-08-16 12:45:00,2017-08-16 13:15:00,38375,38376,1267.856000,420,True,2017-08-16 13:30:00,2,False,,5,5,1.000000,False
744,bullish,1272.805000,1272.131500,2017-08-16 17:00:00,1.473857,2.022923,1274.096500,False,off_session,2017,2017-08-16 16:15:00,1272.805000,1272.805000,1272.131500,1272.535000,38389,2017-08-16 16:30:00,2017-08-16 17:00:00,38390,38391,1275.113000,420,True,2017-10-02 06:30:00,2979,True,1,5,5,1.000000,False
745,bullish,1287.837000,1286.391500,2017-08-17 07:15:00,0.829786,4.619867,1289.485000,False,london,2017,2017-08-17 06:00:00,1287.623500,1287.837000,1286.391500,1286.904500,38440,2017-08-17 06:15:00,2017-08-17 07:15:00,38441,38444,1290.225000,421,True,2017-08-17 07:15:00,1,True,1,0,0,,True
