breaker_id,source_ob_id,source_ob_direction,flipped_direction,zone_high,zone_low,ob_creation_time,break_candle_time,break_candle_index,break_close_price,frozen_atr,displacement_atr,separation_confirm_time,separation_confirm_index,retest_time,retest_index,expired,valid_retest,bars_ob_creation_to_break,bars_break_to_separation,bars_break_to_retest,session,year,segment_id
576,1494,bullish,bearish,1294.160000,1293.193500,2019-04-12 09:45:00,2019-04-12 12:00:00,77458,1292.565000,1.062250,2.492822,2019-04-12 13:00:00,77462,2019-04-12 14:15:00,77467,False,True,9,4,9,ny_overlap,2019,847
577,1496,bearish,bullish,1287.026500,1285.951500,2019-04-15 12:00:00,2019-04-15 12:15:00,77551,1288.248500,0.965714,2.079290,2019-04-15 15:15:00,77563,,,True,False,1,12,,ny_overlap,2019,848
578,1499,bullish,bearish,1277.768500,1277.435000,2019-04-17 05:45:00,2019-04-17 08:45:00,77721,1276.698500,0.531786,2.021491,2019-04-17 09:00:00,77722,2019-04-17 12:30:00,77736,False,True,12,1,15,london,2019,850
579,1501,bearish,bullish,1272.525000,1271.888500,2019-04-18 06:45:00,2019-04-18 07:30:00,77808,1274.253500,0.544536,2.344199,2019-04-18 07:45:00,77809,,,True,False,3,1,,london,2019,851
580,1507,bullish,bearish,1272.026500,1271.380000,2019-04-24 12:00:00,2019-04-24 12:30:00,78104,1270.988500,0.735393,3.863921,,,,,True,False,2,,,ny_overlap,2019,854
581,1508,bullish,bearish,1277.130000,1276.230000,2019-04-25 07:15:00,2019-04-25 12:15:00,78195,1275.605000,0.793107,2.372315,,,,,True,False,20,,,ny_overlap,2019,855
582,1510,bullish,bearish,1280.550000,1279.895000,2019-04-26 06:30:00,2019-04-26 12:30:00,78288,1279.410000,0.602214,2.604555,,,,,True,False,24,,,ny_overlap,2019,856
583,1514,bullish,bearish,1285.250000,1284.595000,2019-04-30 11:45:00,2019-04-30 12:30:00,78472,1283.493500,0.802464,2.076728,2019-04-30 12:45:00,78473,2019-04-30 14:00:00,78478,False,True,3,1,6,ny_overlap,2019,858
584,1516,bearish,bullish,1279.998500,1279.705000,2019-05-01 06:30:00,2019-05-01 07:30:00,78544,1280.306500,0.568964,2.284853,2019-05-01 08:00:00,78546,2019-05-01 13:00:00,78566,False,True,4,2,22,london,2019,859
585,1517,bullish,bearish,1281.168500,1279.803500,2019-05-01 13:45:00,2019-05-01 18:45:00,78589,1275.085000,1.063714,3.706822,2019-05-01 19:00:00,78590,,,True,False,20,1,,off_session,2019,859
586,1518,bullish,bearish,1281.236500,1280.263500,2019-05-01 18:15:00,2019-05-01 18:45:00,78589,1275.085000,1.327429,5.074849,2019-05-01 19:00:00,78590,,,True,False,2,1,,off_session,2019,859
587,1522,bullish,bearish,1271.765000,1271.203500,2019-05-03 03:45:00,2019-05-03 07:15:00,78727,1270.048500,0.558821,2.057902,2019-05-03 07:30:00,78728,2019-05-03 12:15:00,78747,False,True,14,1,20,london,2019,861
588,1524,bearish,bullish,1272.571500,1270.900000,2019-05-03 12:45:00,2019-05-03 13:00:00,78750,1275.966500,1.230857,3.279422,2019-05-03 13:15:00,78751,,,True,False,1,1,,ny_overlap,2019,861
589,1525,bearish,bullish,1282.898500,1282.325000,2019-05-06 06:15:00,2019-05-06 07:15:00,78819,1283.700000,0.639036,2.214274,,,,,True,False,4,,,london,2019,862
590,1526,bearish,bullish,1282.043500,1281.485000,2019-05-06 12:00:00,2019-05-06 17:15:00,78859,1282.460000,0.690214,2.347097,2019-05-06 17:30:00,78860,2019-05-06 17:45:00,78861,False,True,21,1,2,off_session,2019,862
591,1527,bearish,bullish,1282.145000,1281.673500,2019-05-07 11:30:00,2019-05-07 14:45:00,78941,1282.715000,0.684143,2.187409,2019-05-07 15:00:00,78942,,,True,False,13,1,,ny_overlap,2019,863
592,1529,bullish,bearish,1286.358500,1285.428500,2019-05-08 08:30:00,2019-05-08 14:15:00,79031,1285.005000,0.738679,2.616835,2019-05-08 14:30:00,79032,,,True,False,23,1,,ny_overlap,2019,864
593,1530,bullish,bearish,1287.338500,1286.543500,2019-05-08 09:30:00,2019-05-08 14:00:00,79030,1285.802500,0.821464,2.048780,2019-05-08 14:15:00,79031,,,True,False,18,1,,ny_overlap,2019,864
594,1537,bearish,bullish,1297.810000,1297.343500,2019-05-14 11:15:00,2019-05-14 12:00:00,79390,1299.048500,0.667214,2.523927,2019-05-14 12:15:00,79391,2019-05-14 12:30:00,79392,False,True,3,1,2,ny_overlap,2019,868
595,1543,bearish,bullish,1276.746500,1276.345000,2019-05-20 06:00:00,2019-05-20 11:15:00,79755,1277.051500,0.579714,2.704781,2019-05-20 14:30:00,79768,2019-05-20 16:15:00,79775,False,True,21,13,20,london,2019,872
596,1547,bearish,bullish,1274.433500,1273.795000,2019-05-22 06:00:00,2019-05-22 09:15:00,79931,1274.781500,0.435964,3.337429,2019-05-22 11:45:00,79941,2019-05-22 13:45:00,79949,False,True,13,10,18,london,2019,874
597,1549,bullish,bearish,1284.246500,1283.276500,2019-05-24 06:30:00,2019-05-24 08:15:00,80111,1282.480000,0.617750,3.194658,2019-05-24 08:30:00,80112,2019-05-24 12:30:00,80128,False,True,7,1,17,london,2019,876
598,1553,bearish,bullish,1283.533500,1283.110000,2019-05-28 05:00:00,2019-05-28 06:45:00,80273,1283.880000,0.514893,2.155788,2019-05-28 08:45:00,80281,2019-05-28 10:00:00,80286,False,True,7,8,13,asian,2019,878
599,1555,bullish,bearish,1281.750000,1281.010000,2019-05-29 06:30:00,2019-05-29 19:30:00,80416,1280.441500,0.677679,3.698656,2019-05-29 19:45:00,80417,,,True,False,52,1,,off_session,2019,879
600,1561,bullish,bearish,1325.415000,1324.600000,2019-06-04 07:15:00,2019-06-04 09:15:00,80743,1323.823500,1.106143,3.843536,2019-06-04 09:30:00,80744,2019-06-04 09:45:00,80745,False,True,8,1,2,london,2019,883
601,1563,bullish,bearish,1336.880000,1334.926500,2019-06-06 12:15:00,2019-06-06 13:30:00,80944,1334.320000,0.986714,2.969451,2019-06-06 19:00:00,80966,2019-06-06 19:15:00,80967,False,True,5,22,23,ny_overlap,2019,885
602,1564,bearish,bullish,1333.376500,1332.601500,2019-06-07 06:15:00,2019-06-07 07:30:00,81012,1334.205000,0.575214,2.720725,2019-06-07 07:45:00,81013,2019-06-07 10:00:00,81022,False,True,5,1,10,london,2019,886
603,1568,bearish,bullish,1322.703500,1322.188500,2019-06-11 12:00:00,2019-06-11 13:00:00,81218,1323.896500,0.821286,3.342320,2019-06-11 13:15:00,81219,,,True,False,4,1,,ny_overlap,2019,888
604,1569,bullish,bearish,1332.516500,1332.036500,2019-06-12 06:00:00,2019-06-12 13:30:00,81312,1330.848500,0.898179,3.526025,,,,,True,False,30,,,ny_overlap,2019,889
605,1570,bullish,bearish,1336.451500,1335.421500,2019-06-13 06:30:00,2019-06-13 13:15:00,81403,1334.390000,0.860357,2.772105,,,,,True,False,27,,,ny_overlap,2019,890
606,1571,bearish,bullish,1336.863500,1335.700000,2019-06-13 13:00:00,2019-06-13 15:15:00,81411,1338.236500,1.086107,2.124100,2019-06-13 15:30:00,81412,,,True,False,9,1,,ny_overlap,2019,890
607,1573,bullish,bearish,1345.590000,1345.085000,2019-06-14 06:30:00,2019-06-14 17:15:00,81511,1342.935000,1.248786,7.296288,2019-06-14 17:30:00,81512,,,True,False,43,1,,off_session,2019,891
608,1576,bearish,bullish,1340.246500,1338.958500,2019-06-17 07:30:00,2019-06-17 13:15:00,81587,1341.087500,1.307714,3.100830,2019-06-17 13:30:00,81588,2019-06-17 14:00:00,81590,False,True,23,1,3,ny_overlap,2019,892
609,1578,bullish,bearish,1348.001500,1346.366500,2019-06-18 11:30:00,2019-06-18 13:45:00,81681,1344.398500,1.709893,2.124110,2019-06-18 14:00:00,81682,2019-06-18 15:15:00,81687,False,True,9,1,6,ny_overlap,2019,893
610,1581,bearish,bullish,1406.398500,1403.893500,2019-06-24 07:15:00,2019-06-24 10:30:00,82036,1407.781500,1.708536,3.221179,2019-06-24 10:45:00,82037,2019-06-24 12:30:00,82044,False,True,13,1,8,london,2019,897
611,1586,bearish,bullish,1407.785000,1405.726500,2019-06-26 11:15:00,2019-06-26 12:30:00,82228,1409.775000,2.687786,2.124425,2019-06-26 12:45:00,82229,2019-06-26 13:15:00,82231,False,True,5,1,3,ny_overlap,2019,899
612,1588,bearish,bullish,1405.753500,1404.838500,2019-06-27 13:00:00,2019-06-27 16:30:00,82336,1406.933500,1.861250,3.781598,2019-06-27 16:45:00,82337,,,True,False,14,1,,ny_overlap,2019,900
613,1592,bearish,bullish,1392.890000,1392.160000,2019-07-01 05:30:00,2019-07-01 12:45:00,82505,1394.301500,1.277179,2.916585,2019-07-01 13:00:00,82506,2019-07-01 13:15:00,82507,False,True,29,1,2,ny_overlap,2019,902
614,1600,bearish,bullish,1393.208500,1391.926500,2019-07-09 08:30:00,2019-07-09 12:30:00,83046,1394.588500,1.645679,2.154127,2019-07-09 15:15:00,83057,,,True,False,16,11,,ny_overlap,2019,910
615,1602,bearish,bullish,1394.406500,1393.193500,2019-07-10 06:15:00,2019-07-10 09:30:00,83126,1395.653500,1.011714,3.679893,2019-07-10 09:45:00,83127,2019-07-10 12:15:00,83137,False,True,13,1,11,london,2019,911
616,1609,bearish,bullish,1411.600000,1409.935000,2019-07-12 10:00:00,2019-07-12 18:00:00,83344,1412.821500,1.633679,4.480686,2019-07-12 18:15:00,83345,,,True,False,32,1,,off_session,2019,913
617,1610,bearish,bullish,1410.455000,1408.266500,2019-07-12 12:45:00,2019-07-12 17:00:00,83340,1411.378500,1.547393,4.684331,2019-07-12 18:00:00,83344,,,True,False,17,4,,off_session,2019,913
618,1613,bullish,bearish,1413.928500,1412.718500,2019-07-16 09:30:00,2019-07-16 12:45:00,83507,1410.666500,1.148464,3.009671,2019-07-16 13:00:00,83508,2019-07-16 13:45:00,83511,False,True,13,1,4,ny_overlap,2019,915
619,1617,bearish,bullish,1422.666500,1422.171500,2019-07-18 05:45:00,2019-07-18 06:15:00,83665,1423.241500,1.041571,3.577767,2019-07-18 15:30:00,83702,,,True,False,2,37,,asian,2019,917
620,1618,bearish,bullish,1421.435000,1420.021500,2019-07-18 11:00:00,2019-07-18 11:45:00,83687,1422.331500,1.309321,2.565069,2019-07-18 15:00:00,83700,,,True,False,3,13,,london,2019,917
621,1620,bearish,bullish,1440.555000,1439.320000,2019-07-19 09:45:00,2019-07-19 13:45:00,83787,1441.851500,1.748214,2.274607,,,,,True,False,16,,,ny_overlap,2019,918
622,1621,bullish,bearish,1437.430000,1435.165000,2019-07-19 13:45:00,2019-07-19 14:30:00,83790,1432.588500,2.448071,2.731334,2019-07-19 14:45:00,83791,,,True,False,3,1,,ny_overlap,2019,918
623,1622,bullish,bearish,1427.655000,1427.078500,2019-07-22 05:45:00,2019-07-22 06:15:00,83849,1426.040000,1.041786,2.894069,2019-07-22 06:30:00,83850,2019-07-22 07:15:00,83853,False,True,2,1,4,asian,2019,919
624,1624,bearish,bullish,1417.083500,1416.503500,2019-07-23 05:45:00,2019-07-23 06:45:00,83943,1417.630000,0.947250,2.954342,2019-07-23 07:00:00,83944,2019-07-23 07:15:00,83945,False,True,4,1,2,asian,2019,920
625,1625,bullish,bearish,1419.890000,1419.183500,2019-07-23 11:15:00,2019-07-23 18:15:00,83989,1418.318500,1.286893,3.632781,2019-07-23 19:30:00,83994,,,True,False,28,5,,off_session,2019,920
626,1631,bullish,bearish,1419.803500,1418.675000,2019-07-26 12:00:00,2019-07-26 12:45:00,84243,1417.801500,0.835929,2.634794,2019-07-26 19:30:00,84270,2019-07-26 21:00:00,84276,False,True,3,27,33,ny_overlap,2019,923
627,1632,bearish,bullish,1420.877500,1419.813500,2019-07-26 12:45:00,2019-07-26 13:30:00,84246,1423.190000,1.361536,5.509220,2019-07-26 13:45:00,84247,2019-07-26 14:00:00,84248,False,True,3,1,2,ny_overlap,2019,923
628,1633,bearish,bullish,1422.321500,1420.701500,2019-07-29 13:45:00,2019-07-29 19:00:00,84360,1424.616500,1.620286,4.574193,2019-07-29 19:15:00,84361,,,True,False,21,1,,off_session,2019,924
629,1636,bullish,bearish,1432.285000,1430.895000,2019-07-31 13:45:00,2019-07-31 14:00:00,84524,1428.298500,1.350000,2.637037,2019-07-31 14:15:00,84525,2019-07-31 18:15:00,84541,False,True,1,1,17,ny_overlap,2019,926
630,1638,bearish,bullish,1407.238500,1405.113500,2019-08-01 08:00:00,2019-08-01 10:45:00,84603,1408.188500,1.366679,2.151201,2019-08-01 11:00:00,84604,2019-08-01 11:15:00,84605,False,True,11,1,2,london,2019,927
631,1639,bearish,bullish,1405.435000,1403.663500,2019-08-01 12:30:00,2019-08-01 13:00:00,84612,1406.330000,1.650393,2.274307,2019-08-01 14:30:00,84618,,,True,False,2,6,,ny_overlap,2019,927
632,1641,bullish,bearish,1438.170000,1436.000000,2019-08-02 12:45:00,2019-08-02 13:00:00,84704,1434.356500,2.137179,2.793403,2019-08-02 13:15:00,84705,2019-08-02 13:45:00,84707,False,True,1,1,3,ny_overlap,2019,928
633,1644,bullish,bearish,1465.370000,1464.131500,2019-08-05 19:15:00,2019-08-05 19:30:00,84822,1461.005000,2.321250,2.462036,2019-08-05 19:45:00,84823,2019-08-05 20:30:00,84826,False,True,1,1,4,off_session,2019,929
634,1645,bullish,bearish,1465.735000,1463.903500,2019-08-06 11:30:00,2019-08-06 11:45:00,84883,1462.908500,1.651643,2.120010,,,,,True,False,1,,,london,2019,930
635,1649,bearish,bullish,1501.241500,1497.415000,2019-08-08 13:15:00,2019-08-08 18:15:00,85093,1504.606500,2.402321,4.643425,2019-08-08 18:30:00,85094,2019-08-08 20:30:00,85102,False,True,20,1,9,off_session,2019,932
636,1651,bearish,bullish,1503.786500,1502.645000,2019-08-09 12:15:00,2019-08-09 15:30:00,85174,1505.703500,1.243857,3.258413,,,,,True,False,13,,,ny_overlap,2019,933
637,1653,bearish,bullish,1497.358500,1496.041500,2019-08-12 06:15:00,2019-08-12 09:00:00,85240,1502.890000,0.870679,2.875344,2019-08-12 09:15:00,85241,,,True,False,11,1,,london,2019,934
638,1656,bullish,bearish,1516.165000,1515.805000,2019-08-13 05:45:00,2019-08-13 13:45:00,85351,1512.683500,1.150964,3.291588,2019-08-13 14:00:00,85352,,,True,False,32,1,,ny_overlap,2019,935
639,1666,bearish,bullish,1501.780000,1501.190000,2019-08-22 04:45:00,2019-08-22 14:00:00,85996,1502.591500,0.870107,2.066987,,,,,True,False,37,,,ny_overlap,2019,942
640,1668,bullish,bearish,1496.643500,1495.715000,2019-08-23 10:15:00,2019-08-23 11:00:00,86076,1495.033500,1.106500,2.021238,2019-08-23 11:15:00,86077,2019-08-23 11:30:00,86078,False,True,3,1,2,london,2019,943
641,1670,bullish,bearish,1531.703500,1530.300000,2019-08-26 14:15:00,2019-08-26 17:15:00,86193,1527.193500,2.831214,2.191109,2019-08-26 17:30:00,86194,,,True,False,12,1,,off_session,2019,944
642,1672,bearish,bullish,1532.766500,1530.988500,2019-08-27 12:30:00,2019-08-27 14:30:00,86274,1533.900000,1.450929,2.630384,2019-08-27 14:45:00,86275,,,True,False,8,1,,ny_overlap,2019,945
643,1674,bullish,bearish,1543.351500,1542.285000,2019-08-28 11:45:00,2019-08-28 12:45:00,86359,1541.386500,1.734143,2.166200,2019-08-28 14:00:00,86364,2019-08-28 18:00:00,86380,False,True,4,5,21,ny_overlap,2019,946
644,1676,bearish,bullish,1526.510000,1525.230000,2019-08-30 08:15:00,2019-08-30 12:45:00,86543,1530.248500,2.125536,2.121818,2019-08-30 13:00:00,86544,2019-08-30 13:30:00,86546,False,True,18,1,3,ny_overlap,2019,948
645,1677,bullish,bearish,1529.513500,1527.075000,2019-08-30 15:30:00,2019-08-30 16:30:00,86558,1524.983500,2.881321,2.012445,2019-08-30 16:45:00,86559,,,True,False,4,1,,ny_overlap,2019,948
646,1679,bearish,bullish,1524.521500,1523.646500,2019-09-02 06:45:00,2019-09-02 10:00:00,86624,1525.741500,1.007536,2.243097,2019-09-02 10:15:00,86625,2019-09-02 10:30:00,86626,False,True,13,1,2,london,2019,949
647,1681,bearish,bullish,1544.303500,1543.303500,2019-09-04 06:15:00,2019-09-04 13:45:00,86811,1545.525000,1.484071,4.100207,2019-09-04 14:00:00,86812,2019-09-04 15:30:00,86818,False,True,30,1,7,ny_overlap,2019,951
648,1682,bearish,bullish,1538.013500,1536.888500,2019-09-04 11:30:00,2019-09-04 12:30:00,86806,1538.823500,1.478857,2.433298,2019-09-04 13:00:00,86808,,,True,False,4,2,,ny_overlap,2019,951
649,1685,bearish,bullish,1519.325000,1517.823500,2019-09-06 06:45:00,2019-09-06 13:15:00,86993,1523.783500,1.899143,4.999624,2019-09-06 13:30:00,86994,2019-09-06 14:15:00,86997,False,True,26,1,4,ny_overlap,2019,953
650,1686,bullish,bearish,1517.812500,1513.629000,2019-09-06 13:15:00,2019-09-06 17:30:00,87010,1507.720000,3.675071,2.926338,2019-09-06 17:45:00,87011,,,True,False,17,1,,off_session,2019,953
651,1687,bullish,bearish,1510.326500,1509.380000,2019-09-09 11:45:00,2019-09-09 14:15:00,87089,1507.705000,1.266679,2.310373,2019-09-09 14:30:00,87090,,,True,False,10,1,,ny_overlap,2019,954
652,1689,bullish,bearish,1492.328500,1489.666500,2019-09-10 13:00:00,2019-09-10 19:30:00,87202,1488.345000,2.177786,3.385090,2019-09-10 19:45:00,87203,,,True,False,26,1,,off_session,2019,955
653,1691,bullish,bearish,1491.555000,1490.710000,2019-09-11 05:45:00,2019-09-11 08:00:00,87248,1490.003500,1.079964,3.777903,2019-09-11 13:30:00,87270,2019-09-11 13:45:00,87271,False,True,9,22,23,london,2019,956
654,1692,bearish,bullish,1493.921500,1491.983500,2019-09-11 08:30:00,2019-09-11 15:15:00,87277,1495.546500,1.696179,2.899459,2019-09-11 15:30:00,87278,2019-09-11 15:45:00,87279,False,True,27,1,2,ny_overlap,2019,956
655,1693,bearish,bullish,1493.110000,1489.973500,2019-09-11 13:15:00,2019-09-11 15:00:00,87276,1494.580000,1.864179,3.325862,2019-09-11 15:15:00,87277,2019-09-11 16:45:00,87283,False,True,7,1,7,ny_overlap,2019,956
656,1695,bullish,bearish,1502.918500,1502.108500,2019-09-12 12:00:00,2019-09-12 16:30:00,87374,1500.405000,1.837179,6.521685,2019-09-12 16:45:00,87375,,,True,False,18,1,,ny_overlap,2019,957
657,1698,bearish,bullish,1502.495000,1500.223500,2019-09-16 14:00:00,2019-09-16 15:15:00,87553,1504.555000,1.941679,3.137234,2019-09-16 16:00:00,87556,2019-09-16 18:00:00,87564,False,True,5,3,11,ny_overlap,2019,959
658,1701,bullish,bearish,1501.823500,1501.055000,2019-09-18 12:30:00,2019-09-18 18:15:00,87749,1497.418500,1.006821,3.128658,2019-09-18 18:30:00,87750,,,True,False,23,1,,off_session,2019,961
659,1703,bearish,bullish,1504.891500,1503.168500,2019-09-20 11:45:00,2019-09-20 17:15:00,87929,1505.686500,1.249429,3.984221,2019-09-20 17:30:00,87930,,,True,False,22,1,,off_session,2019,963
660,1705,bearish,bullish,1516.208500,1514.143500,2019-09-23 07:15:00,2019-09-23 08:00:00,87984,1517.826500,1.336643,3.426495,2019-09-23 08:15:00,87985,,,True,False,3,1,,london,2019,964
661,1708,bearish,bullish,1521.985000,1521.186500,2019-09-24 05:15:00,2019-09-24 07:00:00,88072,1522.431500,0.787679,3.186579,2019-09-24 08:00:00,88076,2019-09-24 08:30:00,88078,False,True,7,4,6,london,2019,965
662,1709,bearish,bullish,1522.565000,1520.633500,2019-09-24 13:15:00,2019-09-24 14:30:00,88102,1523.696500,1.415536,3.051848,2019-09-24 14:45:00,88103,2019-09-24 15:00:00,88104,False,True,5,1,2,ny_overlap,2019,965
663,1711,bearish,bullish,1530.335000,1529.751500,2019-09-25 05:30:00,2019-09-25 07:45:00,88167,1531.556500,1.063857,2.331140,2019-09-25 08:00:00,88168,2019-09-25 10:00:00,88176,False,True,9,1,9,london,2019,966
664,1713,bearish,bullish,1507.696500,1506.738500,2019-09-26 12:15:00,2019-09-26 13:15:00,88281,1509.476500,1.576857,3.044030,2019-09-26 13:30:00,88282,2019-09-26 14:15:00,88285,False,True,4,1,4,ny_overlap,2019,967
665,1715,bearish,bullish,1497.421500,1495.945000,2019-09-27 10:15:00,2019-09-27 16:45:00,88387,1499.256500,2.106500,2.751721,2019-09-27 17:00:00,88388,2019-09-27 18:30:00,88394,False,True,26,1,7,ny_overlap,2019,968
666,1720,bullish,bearish,1499.111500,1498.070000,2019-10-03 06:30:00,2019-10-03 07:00:00,88716,1496.863500,1.323429,4.247679,,,,,True,False,2,,,london,2019,972
667,1722,bullish,bearish,1508.498500,1506.918500,2019-10-04 12:30:00,2019-10-04 12:45:00,88831,1504.105000,1.522857,3.661867,2019-10-04 13:00:00,88832,2019-10-04 14:30:00,88838,False,True,1,1,7,ny_overlap,2019,973
668,1728,bearish,bullish,1505.758500,1504.178500,2019-10-09 10:00:00,2019-10-09 12:30:00,89106,1507.026500,2.350321,2.477746,2019-10-09 12:45:00,89107,2019-10-09 13:00:00,89108,False,True,10,1,2,ny_overlap,2019,976
669,1729,bullish,bearish,1508.940000,1507.905000,2019-10-09 19:45:00,2019-10-09 20:30:00,89138,1505.643500,2.154643,2.165092,2019-10-09 20:45:00,89139,,,True,False,3,1,,off_session,2019,976
670,1730,bearish,bullish,1507.885000,1506.275000,2019-10-10 06:30:00,2019-10-10 07:30:00,89178,1508.916500,1.112464,3.577643,2019-10-10 07:45:00,89179,2019-10-10 08:30:00,89182,False,True,4,1,4,london,2019,977
671,1732,bullish,bearish,1495.398500,1494.215000,2019-10-11 06:15:00,2019-10-11 10:15:00,89281,1492.688500,1.001464,4.163903,2019-10-11 10:30:00,89282,2019-10-11 10:45:00,89283,False,True,16,1,2,london,2019,978
672,1736,bullish,bearish,1495.250000,1493.920000,2019-10-15 10:45:00,2019-10-15 13:00:00,89476,1491.098500,1.618071,2.852161,2019-10-15 13:15:00,89477,,,True,False,9,1,,ny_overlap,2019,980
673,1739,bearish,bullish,1482.126500,1480.553500,2019-10-16 12:30:00,2019-10-16 12:45:00,89567,1487.371500,1.921750,2.602576,2019-10-16 13:00:00,89568,,,True,False,1,1,,ny_overlap,2019,981
674,1741,bearish,bullish,1488.685000,1488.396500,2019-10-17 05:15:00,2019-10-17 05:45:00,89631,1489.103500,0.604321,2.473849,2019-10-17 06:00:00,89632,2019-10-17 08:00:00,89640,False,True,2,1,9,asian,2019,982
675,1742,bearish,bullish,1489.096500,1488.005000,2019-10-17 09:45:00,2019-10-17 12:30:00,89658,1491.530000,1.943464,2.857269,2019-10-17 13:15:00,89661,,,True,False,11,3,,ny_overlap,2019,982
676,1746,bearish,bullish,1492.205000,1491.500000,2019-10-21 07:45:00,2019-10-21 13:15:00,89845,1494.721500,1.221750,3.044813,2019-10-21 13:30:00,89846,2019-10-21 13:45:00,89847,False,True,22,1,2,ny_overlap,2019,984
677,1747,bullish,bearish,1492.691500,1490.198500,2019-10-21 13:15:00,2019-10-21 14:45:00,89851,1489.238500,1.367571,3.742401,2019-10-21 15:00:00,89852,,,True,False,6,1,,ny_overlap,2019,984
678,1751,bearish,bullish,1492.151500,1491.600000,2019-10-24 06:45:00,2019-10-24 12:15:00,90117,1492.733500,0.749429,2.154975,2019-10-24 12:45:00,90119,,,True,False,22,2,,ny_overlap,2019,987
679,1753,bullish,bearish,1505.123500,1504.591500,2019-10-25 11:30:00,2019-10-25 16:15:00,90225,1503.713500,1.244357,2.647954,2019-10-25 16:30:00,90226,2019-10-25 18:15:00,90233,False,True,19,1,8,ny_overlap,2019,988
680,1755,bullish,bearish,1506.280000,1504.973500,2019-10-28 07:00:00,2019-10-28 12:00:00,90300,1503.438500,0.770321,2.844916,2019-10-28 12:30:00,90302,,,True,False,20,2,,ny_overlap,2019,989
