symbol,strategy,rr,gate,year,month,n,net_r,random_net_r
XAUUSD,union_raw,2.0,none,2020,8,42,19.756870,-14.884537
XAUUSD,union_raw,2.0,none,2020,9,44,0.908538,-13.252294
XAUUSD,union_raw,2.0,none,2020,10,43,8.760625,-19.238999
XAUUSD,union_raw,2.0,none,2020,11,39,14.652191,-43.485910
XAUUSD,union_raw,2.0,none,2020,12,44,-8.295526,-24.656754
XAUUSD,union_raw,2.0,none,2021,1,36,14.799104,-27.640220
XAUUSD,union_raw,2.0,none,2021,2,33,16.846449,-18.767591
XAUUSD,union_raw,2.0,none,2021,3,46,19.055319,-15.579418
XAUUSD,union_raw,2.0,none,2021,4,41,-8.600359,-41.388722
XAUUSD,union_raw,2.0,none,2021,5,35,18.020442,-7.450894
XAUUSD,union_raw,2.0,none,2021,6,38,-9.117609,-17.988471
XAUUSD,union_raw,2.0,none,2021,7,38,-1.178869,-35.310872
XAUUSD,union_raw,2.0,none,2021,8,40,0.754504,-25.416131
XAUUSD,union_raw,2.0,none,2021,9,26,5.089084,-11.194960
XAUUSD,union_raw,2.0,none,2021,10,28,4.499960,-13.777812
XAUUSD,union_raw,2.0,none,2021,11,48,15.584295,-29.533654
XAUUSD,union_raw,2.0,none,2021,12,50,-9.013831,-34.509387
XAUUSD,union_raw,2.0,none,2022,1,45,9.163834,-27.520934
XAUUSD,union_raw,2.0,none,2022,2,40,14.198957,-24.008115
XAUUSD,union_raw,2.0,none,2022,3,47,22.386205,-29.511052
XAUUSD,union_raw,2.0,none,2022,4,43,13.158455,-4.883575
XAUUSD,union_raw,2.0,none,2022,5,37,5.802768,-33.230618
XAUUSD,union_raw,2.0,none,2022,6,45,8.637227,-19.179933
XAUUSD,union_raw,2.0,none,2022,7,43,13.033678,-42.062971
XAUUSD,union_raw,2.0,none,2022,8,47,11.355221,-38.318092
XAUUSD,union_raw,2.0,none,2022,9,40,19.237280,-23.863259
XAUUSD,union_raw,2.0,none,2022,10,32,9.773552,-29.506206
XAUUSD,union_raw,2.0,none,2022,11,42,-5.123927,-22.136080
XAUUSD,union_raw,2.0,none,2022,12,43,0.026505,-30.183710
XAUUSD,union_raw,2.0,none,2023,1,29,14.353496,-18.948692
XAUUSD,union_raw,2.0,none,2023,2,41,6.927484,-20.383228
XAUUSD,union_raw,2.0,none,2023,3,45,17.003445,-16.637104
XAUUSD,union_raw,2.0,none,2023,4,26,23.716003,-28.377011
XAUUSD,union_raw,2.0,none,2023,5,43,-6.049090,-38.368988
XAUUSD,union_raw,2.0,none,2023,6,38,-17.711924,-38.476087
XAUUSD,union_raw,2.0,none,2023,7,32,19.103415,-16.209814
XAUUSD,union_raw,2.0,none,2023,8,42,6.500663,-27.938071
XAUUSD,union_raw,2.0,none,2023,9,30,11.295922,-22.641013
XAUUSD,union_raw,2.0,none,2023,10,42,19.294261,-25.606099
XAUUSD,union_raw,2.0,none,2023,11,37,9.354591,-37.670409
XAUUSD,union_raw,2.0,none,2023,12,47,24.443270,-42.497546
XAUUSD,union_raw,2.0,none,2024,1,47,-9.851354,-54.927288
XAUUSD,union_raw,2.0,none,2024,2,38,13.198673,-34.273050
XAUUSD,union_raw,2.0,none,2024,3,37,34.148165,4.120462
XAUUSD,union_raw,2.0,none,2024,4,46,27.957296,-38.162523
XAUUSD,union_raw,2.0,none,2024,5,36,15.752013,-20.852609
XAUUSD,union_raw,2.0,none,2024,6,32,7.662739,-17.381998
XAUUSD,union_raw,2.0,none,2024,7,46,-0.220757,-20.074586
XAUUSD,union_raw,2.0,none,2024,8,49,5.528528,-28.645095
XAUUSD,union_raw,2.0,none,2024,9,36,19.499760,-17.429440
XAUUSD,union_raw,2.0,none,2024,10,35,4.323706,-16.421000
XAUUSD,union_raw,2.0,none,2024,11,35,12.558364,-32.323292
XAUUSD,union_raw,2.0,none,2024,12,34,-1.440904,-12.793878
XAUUSD,union_raw,2.0,none,2025,1,41,1.923135,-20.545322
XAUUSD,union_raw,2.0,none,2025,2,30,9.280935,-30.195401
XAUUSD,union_raw,2.0,none,2025,3,37,17.567025,-19.435141
XAUUSD,union_raw,2.0,none,2025,4,36,6.727114,-28.699926
XAUUSD,union_raw,2.0,none,2025,5,38,25.434850,-21.618144
XAUUSD,union_raw,2.0,none,2025,6,36,21.457922,-24.341966
XAUUSD,union_raw,2.0,none,2025,7,37,12.246398,7.679410
XAUUSD,union_raw,2.0,none,2025,8,36,1.885770,-17.930559
XAUUSD,union_raw,2.0,none,2025,9,28,23.128042,-14.553054
XAUUSD,union_raw,2.0,none,2025,10,40,42.463540,7.857664
XAUUSD,union_raw,2.0,none,2025,11,46,3.857069,-31.770799
XAUUSD,union_raw,2.0,none,2025,12,42,4.946533,-10.145725
XAUUSD,union_raw,2.0,none,2026,1,30,2.293648,-35.618469
XAUUSD,union_raw,2.0,none,2026,2,45,7.688514,-18.600304
XAUUSD,union_raw,2.0,none,2026,3,47,16.858057,-5.399784
XAUUSD,union_raw,2.0,none,2026,4,45,9.356000,-16.967589
XAUUSD,union_raw,2.0,none,2026,5,36,0.784310,-17.343265
XAUUSD,union_raw,2.0,none,2026,6,22,13.581329,-7.835258
